SubID GraphID StartID EndID Path PathLength pCrossNo pAngMean pMinAng pContinu pGeode pGeode1 Response Time Effort YN
28 86 8 4 8-10-15-4 3 3 65.789 49.274 124.309 51.076 60.586858278444495 3 5077 2 1
28 45 6 0 6-2-31-0 3 5 64.811 46.709 115.29 60.572 99.64903379809037 3 5722 3 1
28 78 27 1 27-8-0-1 3 4 59.112 37.084 158.975 104.703 214.99578904942717 4 5413 3 0
28 8 1 2 1-15-5-3-2 4 0 90.0 90.0 90.0 68.357 49.838159418392365 4 6936 3 1
28 62 5 1 5-8-15-37-1 4 5 50.474 31.385 127.668 137.359 346.3914842614337 4 16033 4 1
28 47 29 2 29-26-1-32-2 4 3 70.978 45.795 88.66 92.023 178.5178990566629 4 9566 4 1
28 17 40 1 40-25-0-1 3 0 90.0 90.0 90.0 36.792 17.556172079419582 3 6650 3 1
28 81 25 2 25-23-11-4-7-2 5 2 68.96 65.978 181.488 91.377 82.5086102273401 5 17159 4 1
28 73 22 0 22-34-26-6-12-3-0 6 3 56.256 40.05 155.738 117.267 406.08580080161283 6 8264 3 1
28 4 15 0 15-10-1-0 3 0 90.0 90.0 53.13 42.51 71.57894736842103 3 5324 3 1
28 71 22 8 22-21-36-15-13-10-8 6 8 57.448 33.129 220.524 135.583 422.14353501914957 6 31631 5 1
28 36 38 3 38-24-23-3 3 0 90.0 90.0 141.866 111.175 215.7350401688959 3 3569 2 1
28 88 1 2 1-15-5-3-2 4 1 78.771 78.771 105.772 97.092 229.39162658309345 4 6841 2 1
28 91 1 2 1-0-37-25-9-21-2 6 3 78.632 76.36 223.817 132.143 374.6468380781156 7 10251 4 0
28 75 1 6 1-33-2-6 3 5 53.116 34.173 55.075 22.427 51.418214361197656 3 5190 3 1
28 70 17 3 17-35-29-3 3 5 72.168 62.726 82.109 58.996 135.45606143032845 3 9595 3 1
28 16 7 3 7-14-5-6-3 4 0 90.0 90.0 215.805 102.7 198.83607360581198 4 29056 4 1
28 19 43 1 43-4-7-33-1 4 0 90.0 90.0 225.0 93.007 193.38051988439173 4 9168 3 1
28 98 2 5 2-8-0-5 3 3 75.469 72.433 66.512 51.046 94.64797591743955 3 19026 4 1
28 66 0 4 0-34-8-9-4 4 7 58.903 21.603 224.597 138.033 199.52818860776065 5 28746 4 0
28 49 22 0 22-17-7-0 3 14 54.774 13.097 99.053 89.553 296.45041173400773 3 14468 3 1
28 41 24 4 24-15-36-7-4 4 0 90.0 90.0 166.056 120.076 180.94217596126305 4 14673 4 1
28 43 4 5 4-3-9-5 3 2 72.949 57.817 39.318 22.295 83.21864304342725 3 14350 2 1
28 96 7 3 7-14-5-6-3 4 1 73.084 73.084 215.965 112.1 105.02616919861346 4 17210 4 1
28 34 7 0 7-2-14-0 3 5 53.708 29.418 83.436 61.925 222.44328602036313 3 5175 2 1
28 97 40 1 40-25-0-1 3 4 67.269 63.144 74.024 57.148 110.52078180411912 3 5708 2 1
28 90 36 0 36-21-11-37-4-0 5 3 70.218 38.3 215.182 197.297 401.20645280801654 5 28359 5 1
28 38 38 0 38-4-30-1-0 4 15 61.636 32.009 169.974 146.255 455.62471678598996 5 31616 4 0
28 92 3 7 3-0-1-17-7 4 2 65.835 53.848 124.238 72.016 179.75475518864158 4 6902 3 1
28 9 39 3 39-2-1-8-3 4 0 90.0 90.0 159.775 118.33 157.9595254339128 5 24438 4 0
28 14 11 0 11-29-25-18-0 4 0 90.0 90.0 0.0 0.0 0.0 4 15141 3 1
28 44 8 1 8-12-7-2-1 4 3 72.759 48.561 74.481 69.944 203.27265200965115 4 5917 2 1
28 32 41 0 41-9-18-30-19-0 5 4 65.018 47.631 170.671 149.695 354.15590703494206 6 19195 4 0
28 67 22 8 22-7-39-19-8 4 3 73.692 47.238 162.87 97.507 137.4232798152217 4 18337 3 1
28 72 20 0 20-16-14-18-0 4 4 66.103 55.082 108.918 47.163 96.87206311543517 4 5540 3 1
28 46 5 1 5-32-13-12-4-7-1 6 14 61.139 21.378 218.537 240.979 485.76147979218564 4 8064 3 0
28 52 5 0 5-10-30-17-7-1-0 6 4 71.518 55.408 208.49 158.992 284.1490531774904 6 21119 4 1
28 1 25 2 25-23-11-4-7-2 5 0 90.0 90.0 120.964 107.592 202.50619435022514 5 8950 3 1
28 2 2 4 2-3-10-8-4 4 0 90.0 90.0 0.0 70.987 103.36850257877587 4 13078 3 1
28 3 11 0 11-9-5-0 3 0 90.0 90.0 45.0 40.935 47.707788230552524 3 3025 2 1
28 76 17 0 17-25-26-34-1-31-0 6 2 89.125 88.65 264.987 149.677 254.09916388028734 6 45770 4 1
28 42 42 7 42-4-2-39-41-15-7 6 4 62.34 33.707 170.634 252.34 469.8085723631856 6 9331 2 1
28 20 30 0 30-10-11-26-1-0 5 2 65.406 64.806 154.317 96.078 195.66585411712413 5 11975 3 1
28 59 20 0 20-2-15-0 3 0 90.0 90.0 89.705 66.078 149.52258447641674 3 3597 2 1
28 40 34 0 34-37-7-4-1-0 5 3 75.817 65.726 189.06 178.882 385.60693225106394 5 11840 3 1
28 87 9 11 9-8-10-11 3 0 90.0 90.0 128.595 91.854 133.9680251222439 3 4032 2 1
28 95 19 0 19-17-20-13-12-0 5 2 78.865 71.54 216.856 174.607 347.75613071352416 5 19812 3 1
28 79 18 0 18-9-1-0 3 4 61.973 41.211 10.31 4.032 6.908712020832356 3 4200 2 1
28 99 43 1 43-4-7-33-1 4 3 84.939 79.12 114.337 81.515 123.0631175846235 4 9662 3 1
28 28 31 0 31-18-30-0 3 6 66.838 46.647 99.093 58.373 99.6686213191201 4 4516 2 0
28 64 22 0 22-10-6-0 3 10 68.153 40.819 79.12 52.433 122.37746227142652 2 8846 3 0
28 53 36 0 36-29-8-40-1-0 5 6 70.815 33.215 189.079 149.171 364.40070239351576 5 24404 4 1
28 82 2 4 2-3-10-8-4 4 2 79.864 79.828 194.831 142.1 381.04861450729015 4 7184 3 1
28 35 27 1 27-9-0-1 3 4 52.749 29.298 157.828 63.201 97.12997305474556 3 8161 3 1
28 11 1 2 1-0-37-25-9-21-2 6 0 90.0 90.0 251.649 142.802 306.7844131655372 6 24307 4 1
28 12 3 7 3-0-1-17-7 4 0 90.0 90.0 157.38 88.454 416.4800048208321 4 5965 3 1
28 33 44 2 44-28-4-2 3 10 47.861 26.974 96.357 40.091 92.99632671347194 5 10015 3 0
28 74 24 0 24-10-2-0 3 3 71.334 60.646 31.786 22.968 90.25435480602422 3 4421 2 1
28 18 2 5 2-8-0-5 3 0 90.0 90.0 72.272 39.682 130.24405676110956 5 19581 4 0
28 24 42 0 42-19-9-0 3 6 75.43 55.019 103.9 76.619 118.6195747939215 4 10176 3 0
28 57 35 0 35-15-6-0 3 9 52.737 7.479 93.104 66.279 123.10875006775996 5 25649 4 0
28 7 9 11 9-8-10-11 3 0 90.0 90.0 90.0 45.763 60.52325532611201 4 19565 3 0
28 10 36 0 36-21-11-37-4-0 5 0 90.0 90.0 201.01 95.905 95.82141684098438 5 16155 3 1
28 5 11 1 11-24-18-1 3 0 90.0 90.0 0.0 0.0 0.0 3 5970 2 1
28 50 12 0 12-2-5-0 3 1 87.695 87.695 74.552 40.038 109.13438607500571 3 3265 1 1
28 27 2 1 2-0-5-9-8-31-1 6 4 76.116 49.708 209.77 175.476 318.28769690052803 7 26040 3 0
28 26 9 0 9-7-42-43-0 4 5 70.661 56.639 77.688 71.118 134.5678144608901 4 19104 3 1
28 83 11 0 11-9-5-0 3 4 70.544 63.919 87.731 63.142 172.70132390623337 3 10343 2 1
28 80 3 4 3-6-1-4 3 1 84.64 84.64 114.971 88.166 146.9469877717737 3 6074 1 1
28 51 24 0 24-1-4-0 3 3 69.717 35.688 65.867 44.596 81.36480023899577 3 18125 2 1
28 54 7 2 7-0-1-2 3 4 67.636 46.392 29.411 21.48 59.62418280033583 3 5429 1 1
28 93 6 1 6-17-0-5-1 4 4 82.618 73.955 163.643 105.809 145.1611122409813 5 18914 3 0
28 31 1 4 1-39-10-5-4 4 7 61.161 37.332 106.53 84.89 185.08314337287962 2 7192 2 0
28 48 26 2 26-22-21-38-2 4 8 55.667 23.023 132.514 114.728 380.6296015709737 7 39229 5 0
28 0 3 4 3-6-1-4 3 0 90.0 90.0 77.471 35.539 15.750195856812061 3 5376 2 1
28 15 19 0 19-17-20-13-12-0 5 0 90.0 90.0 91.469 48.556 240.1541872605282 5 24392 4 1
28 63 8 0 8-22-6-29-0 4 1 62.142 62.142 133.946 79.948 156.40853680874937 4 14010 3 1
28 55 2 1 2-4-3-33-1 4 6 67.079 56.574 125.673 71.107 114.07546008141192 5 72166 5 0
28 69 12 3 12-48-35-3 3 6 68.086 38.839 74.183 102.287 115.10196107695472 4 26715 3 0
28 84 15 0 15-10-1-0 3 6 72.866 58.327 77.829 55.679 181.43525034077786 3 5583 2 1
28 56 18 1 18-29-39-1 3 2 74.604 72.86 153.892 63.434 56.097141511288235 4 5143 2 0
28 68 5 4 5-14-8-4 3 2 63.801 61.986 45.216 31.804 91.33163541464344 3 7094 2 1
28 23 8 0 8-12-16-17-0 4 3 72.063 63.55 110.665 58.952 149.0304708070231 4 10223 3 1
28 25 6 0 6-2-42-0 3 3 49.124 19.674 82.119 57.885 101.61875362263314 3 4621 2 1
28 94 11 0 11-29-25-18-0 4 1 89.831 89.831 93.865 72.148 145.59964858292204 4 4264 2 1
28 39 25 8 25-24-26-30-12-10-8 6 3 70.768 64.439 88.417 126.173 327.26848655343235 6 7607 3 1
28 13 6 1 6-17-0-5-1 4 0 90.0 90.0 149.49 71.086 248.3795560842184 4 17855 2 1
28 58 22 1 22-8-3-30-38-2-1 6 5 73.418 50.25 144.646 213.333 552.3213282079024 6 8357 3 1
28 37 14 2 14-24-27-31-9-40-2 6 10 67.352 48.678 285.093 231.309 244.23260555192053 7 200597 9 0
28 77 6 0 6-19-11-0 3 1 40.607 40.607 80.03 48.499 96.0436942761921 3 13757 3 1
28 29 35 0 35-22-28-17-30-0 5 7 56.851 17.614 122.374 133.229 321.1362487100546 6 15054 3 0
28 60 44 1 44-34-3-1 3 8 65.408 36.606 82.852 65.545 85.23876911333987 4 10728 3 0
28 61 1 3 1-2-8-3 3 8 63.34 36.393 84.928 66.463 102.87005788112774 3 8004 2 1
29 16 34 1 34-4-3-43-47-40-1 6 0 90.0 90.0 45.0 0.0 124.74275911955934 6 10788 4 1
29 19 36 1 36-7-33-1 3 0 90.0 90.0 90.0 0.0 147.50732361014076 3 3748 3 1
29 69 9 1 9-11-25-15-28-1 5 4 80.401 66.466 223.413 232.324 368.75619445387395 6 52547 5 0
29 28 17 2 17-30-7-2 3 5 69.044 48.758 19.567 8.265 12.84605203081248 4 9077 4 0
29 71 17 0 17-15-13-16-0 4 5 76.184 60.235 179.091 92.961 147.06898235842147 5 7582 4 0
29 82 12 1 12-5-6-21-1 4 5 78.623 69.377 165.798 133.819 382.24521597082344 5 18336 4 0
29 21 19 0 19-24-33-28-0 4 10 64.486 29.315 109.131 75.039 255.36576296947703 6 23001 4 0
29 34 0 5 0-14-2-5 3 5 60.643 29.551 47.21 19.191 49.62502964785221 4 3211 4 0
29 84 9 0 9-2-13-8-0 4 2 80.079 76.933 175.519 110.175 183.5755579456301 5 34690 4 0
29 47 15 1 15-29-26-1 3 3 74.382 45.795 65.9 50.563 100.66869296952703 4 2739 4 0
29 25 32 0 32-27-10-6-2-42-0 6 11 57.475 19.674 136.152 148.035 495.3101383924679 6 6111 4 1
29 1 26 0 26-14-18-19-12-0 5 0 90.0 90.0 116.565 88.961 196.69984817973992 6 20655 4 0
29 9 37 5 37-7-21-38-14-5 5 0 90.0 90.0 0.0 0.0 2.9767230449291633E-6 6 15241 4 0
29 67 34 1 34-6-42-5-1 4 11 58.288 33.94 73.869 93.315 278.06393166569524 4 4209 3 1
29 79 24 3 24-35-23-37-10-6-3 6 5 62.582 18.902 274.896 211.794 813.1116291065355 3 1931 4 0
29 88 29 0 29-7-10-38-23-0 5 2 81.904 80.684 140.784 150.213 422.29504951462 6 22024 4 0
29 13 16 0 16-2-4-0 3 0 90.0 90.0 49.485 92.175 563.5591838385525 4 3383 4 0
29 14 29 0 29-25-18-0 3 0 90.0 90.0 0.0 0.0 0.0 4 8735 4 0
29 36 21 0 21-36-2-0 3 8 53.329 24.095 85.743 82.044 156.40724580542806 3 2159 4 1
29 18 34 10 34-3-16-10 3 0 90.0 90.0 111.371 95.481 69.74358974358967 5 6515 6 0
29 11 32 0 32-20-8-25-37-0 5 0 90.0 90.0 180.0 97.014 239.9495088843991 7 9322 4 0
29 95 12 1 12-0-10-2-6-1 5 4 72.232 64.595 177.982 93.293 161.16521283213024 6 5368 3 0
29 85 13 0 13-3-16-21-4-0 5 2 68.417 47.496 236.978 160.781 434.9493455332423 6 54808 8 0
29 45 16 0 16-33-4-0 3 12 56.759 24.891 106.059 83.494 195.05515872982463 5 11805 5 0
29 33 40 2 40-6-4-2 3 3 69.309 54.203 97.421 72.771 145.43713495916614 7 33886 8 0
29 26 9 0 9-7-42-43-0 4 5 70.661 56.639 77.688 71.118 134.5678144608901 7 11604 7 0
29 24 19 11 19-9-14-27-11 4 8 65.754 52.721 220.226 146.349 246.76318093866183 6 10820 7 0
29 41 33 7 33-29-26-27-15-36-7 6 1 64.378 64.378 105.209 141.28 554.4132144096681 7 5278 5 0
29 86 13 0 13-15-10-8-17-0 5 5 65.102 49.274 161.692 155.197 286.7166427007488 5 3930 3 1
29 42 21 0 21-24-34-0 3 5 61.036 41.117 93.535 66.008 101.31511390042428 4 7506 4 0
29 44 38 0 38-7-12-8-32-0 5 4 72.403 48.561 178.629 129.011 262.502543423117 6 5480 4 0
29 20 3 0 3-11-26-1-0 4 4 60.544 30.704 65.686 26.836 53.75374565306562 5 4070 4 0
29 63 19 0 19-31-30-0 3 3 79.414 66.337 72.0 53.221 153.05368702754555 4 3215 4 0
29 31 15 0 15-7-3-34-0 4 12 67.409 37.332 72.397 152.738 361.5326738629368 5 13717 4 0
29 80 5 8 5-0-11-18-8 4 0 90.0 90.0 86.605 39.86 76.6661410710898 5 6182 5 0
29 15 12 1 12-0-10-2-6-1 5 0 90.0 90.0 88.531 48.607 583.825162372421 6 27449 4 0
29 40 32 2 32-20-43-2 3 6 56.144 19.193 83.084 34.495 51.436881262970026 4 7059 6 0
29 39 39 4 39-11-9-21-22-37-4 6 0 90.0 90.0 221.686 220.408 238.03738348850587 7 6934 5 0
29 23 6 0 6-14-18-9-0 4 1 75.149 75.149 120.839 69.045 173.03208995687544 5 5471 5 0
29 22 7 1 7-8-2-1 3 1 62.616 62.616 90.355 67.551 107.00351729872796 4 3278 4 0
29 32 10 1 10-36-0-19-2-29-1 6 1 83.0 83.0 255.103 220.931 386.2355602338702 7 19866 5 0
29 91 32 0 32-20-8-25-37-0 5 2 79.768 77.523 158.307 149.403 425.02768567113435 7 7144 6 0
29 58 37 1 37-30-38-2-1 4 5 73.418 50.25 76.448 35.767 57.06798605238761 5 6090 5 0
29 73 13 0 13-37-7-18-40-3-0 6 2 63.518 56.952 216.995 200.927 323.24163973775364 6 7636 6 1
29 8 29 0 29-7-10-38-23-0 5 0 90.0 90.0 81.87 41.859 587.1436356436054 7 24592 6 0
29 6 13 0 13-15-10-8-17-0 5 0 90.0 90.0 135.0 67.335 111.4362244615799 7 8946 5 0
29 29 40 5 40-25-23-24-26-9-5 6 2 71.633 56.947 196.403 115.249 140.9526607793892 7 5498 5 0
29 38 15 0 15-19-32-0 3 6 71.62 53.693 125.341 52.073 100.74623881342472 6 5859 5 0
29 76 11 2 11-13-16-7-8-3-2 6 3 84.66 82.189 286.473 188.846 571.7439665801755 7 74412 5 0
29 0 5 8 5-0-11-18-8 4 0 90.0 90.0 112.62 116.854 221.93925490046462 6 3736 5 0
29 92 37 7 37-30-21-28-29-7 5 1 84.192 84.192 88.202 53.191 160.34378887790763 6 7605 5 0
29 46 25 0 25-26-27-18-7-1-0 6 9 74.249 45.497 187.908 207.887 927.5100276127102 6 14809 7 1
29 43 7 2 7-12-8-2 3 1 88.08 88.08 28.753 13.297 35.051748055749364 4 5050 4 0
29 93 16 0 16-2-4-0 3 0 90.0 90.0 53.895 22.594 28.395129625214643 6 22636 4 0
29 83 27 1 27-8-2-18-1 4 0 90.0 90.0 109.666 110.046 222.02130968421292 6 3679 5 0
29 74 24 0 24-10-2-0 3 3 71.334 60.646 31.786 22.968 90.25435480602422 4 4138 5 0
29 52 3 0 3-7-1-0 3 2 72.863 67.932 48.291 73.864 169.21484309946155 5 2362 5 0
29 4 9 0 9-2-13-8-0 4 0 90.0 90.0 84.547 140.088 427.4792051999699 7 23857 7 0
29 75 8 1 8-9-22-1 3 5 60.672 37.376 94.068 76.982 132.0365783646251 5 4570 5 0
29 68 4 0 4-8-14-0 3 2 63.801 61.986 38.797 35.395 87.5893939959078 7 21541 5 0
29 48 36 2 36-7-4-33-2 4 4 64.534 38.723 116.265 71.912 196.34390655189344 6 20995 5 0
29 55 41 10 41-0-31-10 3 6 64.824 32.867 92.575 36.179 61.49831545395403 4 17968 4 0
29 2 12 1 12-5-6-21-1 4 0 90.0 90.0 45.0 58.143 176.62989449158576 7 32562 5 0
29 64 1 3 1-35-2-5-13-4-3 6 8 56.653 24.321 233.619 199.545 581.6665987317632 6 32552 4 1
29 98 34 10 34-3-16-10 3 4 66.471 45.186 32.301 13.449 22.97630666605871 4 4312 4 0
29 62 32 1 32-30-29-37-1 4 7 49.942 18.807 110.562 60.903 164.6743510882177 7 20784 5 0
29 49 38 0 38-15-18-7-0 4 13 61.209 13.283 141.066 147.96 428.57534245723116 5 11480 5 0
29 53 5 0 5-4-1-0 3 5 73.165 52.009 117.456 95.04 235.41010194596242 4 3858 5 0
29 59 12 0 12-20-2-15-0 4 1 66.677 66.677 93.972 85.154 237.17183804473805 4 4118 4 1
29 77 18 0 18-16-6-19-11-0 5 3 51.099 40.607 139.048 135.402 343.7932710851659 6 17305 4 0
29 66 6 4 6-10-9-4 3 3 68.315 35.997 82.544 83.982 105.56494266219892 4 3842 4 0
29 81 26 0 26-14-18-19-12-0 5 2 75.502 65.978 153.494 211.369 659.4426436117672 6 4041 5 0
29 94 29 0 29-25-18-0 3 1 89.831 89.831 43.087 18.104 22.599540993992555 4 1834 4 0
29 12 37 7 37-30-21-28-29-7 5 0 90.0 90.0 0.0 0.0 0.0 6 8113 5 0
29 3 27 1 27-8-2-18-1 4 0 90.0 90.0 129.806 77.032 402.88095738831726 6 13599 5 0
29 27 34 0 34-12-7-2-0 4 1 49.708 49.708 148.917 88.358 139.7490744400476 5 2745 4 0
29 7 4 3 4-2-1-3 3 0 90.0 90.0 67.38 44.886 216.9225834695315 6 4743 4 0
29 17 40 1 40-25-0-1 3 0 90.0 90.0 90.0 36.792 17.556172079419582 4 7425 4 0
29 65 0 2 0-9-10-16-8-2 5 10 56.816 41.189 116.626 158.328 718.1912013030454 7 5378 6 0
29 10 37 2 37-4-1-2 3 0 90.0 90.0 42.594 97.754 460.2068736415461 5 12490 5 0
29 60 40 1 40-44-34-3-1 4 8 65.408 36.606 121.827 131.365 234.15815762723105 6 6719 5 0
29 97 40 1 40-25-0-1 3 4 67.269 63.144 74.024 57.148 110.52078180411912 2 19827 4 0
29 56 19 1 19-38-39-1 3 0 90.0 90.0 146.039 58.308 55.370431150051544 3 2622 4 1
29 5 13 0 13-3-16-21-4-0 5 0 90.0 90.0 161.565 99.563 119.70837532288574 7 9947 4 0
29 99 36 1 36-7-33-1 3 1 78.801 78.801 13.927 10.056 12.673197761037539 4 2096 4 0
29 54 27 1 27-7-0-1 3 4 67.636 46.392 79.826 38.321 63.67927894295938 4 2994 4 0
29 90 37 2 37-4-1-2 3 3 66.862 38.3 107.426 53.22 92.20747850818125 5 6270 4 0
29 72 35 0 35-28-18-0 3 4 69.605 55.082 112.211 45.491 80.00657880101396 5 8289 5 0
29 87 4 3 4-2-1-3 3 4 62.576 49.915 69.683 102.207 143.77594884534682 5 7855 5 0
29 30 1 2 1-5-4-2 3 2 73.379 67.16 120.353 69.301 87.03744458143645 5 3416 5 0
29 70 24 0 24-25-23-9-7-0 5 6 61.671 17.626 227.148 137.204 236.62194374548133 5 5320 5 1
29 78 5 1 5-8-0-1 3 3 78.013 68.828 91.942 45.781 105.46136958734235 5 6972 5 0
29 57 27 4 27-31-32-21-4 4 9 52.559 29.67 121.921 115.808 198.20020889674203 4 7974 4 1
29 96 34 1 34-4-3-43-47-40-1 6 1 82.594 82.594 252.885 241.2 566.4741628363009 7 16301 5 0
29 89 37 5 37-7-21-38-14-5 5 0 90.0 90.0 77.253 101.525 256.56299936898995 6 4246 5 0
29 37 25 0 25-1-32-0 3 4 57.422 38.291 121.179 88.424 197.18406591208185 5 3688 4 0
29 35 14 0 14-11-10-9-0 4 3 47.418 29.298 103.943 98.226 231.4006456357256 5 4064 5 0
29 61 4 0 4-3-8-2-1-0 5 11 64.643 36.393 182.491 146.988 261.67303491187795 6 8383 5 0
29 50 4 0 4-1-10-2-5-0 5 0 90.0 90.0 94.451 68.655 248.5393111770236 4 2679 4 0
29 51 20 2 20-39-23-7-29-25-2 6 6 69.576 59.164 205.467 133.753 232.62540303004775 7 5181 5 0
30 17 30 0 30-37-1-0 3 0 90.0 90.0 45.0 27.423 30.799218923171722 3 4396 2 1
30 11 16 3 16-34-31-10-26-3 5 0 90.0 90.0 90.0 48.16 17.32925486097601 5 2432 1 1
30 52 25 14 25-10-5-14 3 1 84.774 84.774 97.54 68.08 126.34507782332969 3 1870 3 1
30 71 25 0 25-19-16-0 3 0 90.0 90.0 93.315 67.087 99.24860981185248 3 3497 3 1
30 81 29 1 29-15-6-2-13-1 5 2 78.337 78.092 210.263 190.895 482.56967152022474 7 9653 3 0
30 55 12 2 12-14-7-4-2 4 3 62.901 44.634 173.708 110.058 211.41359196106671 5 6408 2 0
30 80 19 0 19-8-18-11-0 4 0 90.0 90.0 112.248 104.573 269.31654849450547 4 2334 3 1
30 61 29 3 29-18-14-17-4-3 5 11 63.748 23.75 141.677 127.69 172.67302023508498 5 7209 3 1
30 10 18 1 18-8-5-1 3 0 90.0 90.0 26.565 25.505 63.03840968677959 3 3989 1 1
30 68 5 4 5-14-8-4 3 2 63.801 61.986 45.216 31.804 91.33163541464344 3 3384 3 1
30 12 9 0 9-19-16-0 3 0 90.0 90.0 81.87 36.009 8.334935743372737 3 2402 3 1
30 66 1 3 1-0-34-3 3 2 81.012 73.869 111.581 63.277 65.53610207433951 3 3850 1 1
30 54 36 6 36-9-5-6 3 3 58.427 46.392 97.455 77.265 141.7046591790658 4 8870 2 0
30 22 16 0 16-12-15-19-36-27-0 6 3 79.999 67.271 271.214 194.025 298.8163175723411 7 6756 3 0
30 98 4 0 4-28-2-8-0 4 3 75.469 72.433 145.616 122.487 294.45209617723805 6 4765 3 0
30 13 33 1 33-3-0-5-1 4 0 90.0 90.0 90.0 83.788 265.2229854404777 4 5669 3 1
30 95 3 0 3-27-31-12-0 4 1 71.54 71.54 139.414 87.59 108.83338096154938 4 4299 3 1
30 59 10 0 10-12-20-2-15-0 5 1 66.677 66.677 113.664 113.798 243.89142860510327 5 6289 2 1
30 51 11 6 11-25-29-6 3 4 57.867 35.688 71.657 31.441 35.340411196475905 3 4731 2 1
30 42 27 0 27-17-18-19-1-0 5 13 64.084 33.707 204.525 215.119 772.0874200082877 3 6127 2 0
30 38 1 3 1-2-6-34-3 4 5 70.434 57.727 126.612 173.192 217.30155892850155 3 8987 4 0
30 48 11 0 11-12-41-21-22-32-0 6 11 66.878 32.477 268.02 243.045 476.1782041571166 5 28265 5 0
30 83 28 4 28-5-9-11-4 4 5 70.214 63.919 122.138 87.631 248.9440830409053 4 5159 2 1
30 50 0 1 0-5-2-10-1 4 0 90.0 90.0 64.421 65.845 247.53505058963407 4 3513 1 1
30 93 33 1 33-3-0-5-1 4 7 76.943 64.702 175.151 88.559 170.68948446825652 5 5422 3 0
30 91 16 3 16-34-31-10-26-3 5 1 77.546 77.546 204.934 189.076 374.3010217705104 5 4446 2 1
30 94 29 0 29-25-18-0 3 1 89.831 89.831 43.087 18.104 22.599540993992555 3 2756 1 1
30 96 18 1 18-4-3-43-47-40-1 6 1 82.594 82.594 212.026 269.341 736.0936986930867 6 27052 5 1
30 75 28 2 28-11-29-32-33-2 5 12 52.542 28.515 212.289 177.238 834.8584385539774 2 1399 1 0
30 9 25 0 25-33-18-4-8-1-0 6 0 90.0 90.0 147.817 157.017 679.1708860800161 7 7506 2 0
30 27 31 0 31-8-9-5-0 4 3 73.245 49.708 124.546 79.248 95.27055057612984 4 5388 2 1
30 20 10 0 10-11-26-1-0 4 2 65.406 64.806 81.051 34.693 66.05616404131952 4 2906 3 1
30 65 30 0 30-25-9-0 3 6 60.393 24.565 78.608 41.494 115.86573572491359 3 7888 2 1
30 28 40 1 40-4-15-1 3 1 75.16 75.16 66.496 32.498 56.089885613501636 3 2018 2 1
30 26 1 4 1-43-24-35-36-4 5 8 54.287 11.971 231.687 167.112 470.8747968632344 4 9212 4 0
30 8 36 1 36-17-31-3-5-15-1 6 0 90.0 90.0 122.32 88.304 57.87504706518153 6 6796 3 1
30 58 2 0 2-33-7-0 3 0 90.0 90.0 96.57 60.809 61.33558455172888 3 2650 2 1
30 97 30 0 30-37-1-0 3 2 62.996 62.848 87.804 67.882 119.91537881242508 3 5062 2 1
30 85 2 3 2-10-17-6-3 4 3 74.536 66.962 98.862 126.205 316.40667709350816 5 9619 3 0
30 5 2 3 2-10-17-6-3 4 0 90.0 90.0 131.634 131.502 510.2097148508618 5 2837 2 0
30 64 20 3 20-5-13-4-3 4 2 52.639 37.686 82.746 84.033 213.98324427853072 4 3307 3 1
30 31 3 4 3-7-12-19-4 4 9 65.046 24.703 234.817 149.198 356.67708864725955 2 3027 1 0
30 41 2 8 2-37-11-8 3 3 65.633 53.451 72.286 88.69 106.14492059539225 4 3947 2 0
30 46 39 0 39-16-7-1-0 4 7 63.295 32.363 56.492 54.81 221.1803119350157 5 13339 4 0
30 87 8 0 8-1-15-25-32-0 5 4 55.885 22.612 101.998 126.274 388.29492609636753 5 18395 5 1
30 70 34 3 34-18-29-3 3 2 74.521 74.307 148.99 60.924 70.58872167088468 3 7113 3 1
30 3 28 4 28-5-9-11-4 4 0 90.0 90.0 45.0 37.372 26.22723333855552 4 2604 2 1
30 35 20 0 20-16-8-23-0 4 0 90.0 90.0 190.278 137.064 222.51998083977932 4 7261 3 1
30 44 8 1 8-12-7-2-1 4 3 72.759 48.561 74.481 69.944 203.27265200965115 4 8497 3 1
30 89 25 0 25-33-18-4-8-1-0 6 2 81.051 72.807 120.632 157.154 415.07400388822595 7 14281 4 0
30 33 8 1 8-11-44-25-1 4 7 67.686 60.377 149.177 125.021 303.0564848051656 5 20646 4 0
30 77 16 0 16-6-19-11-0 4 3 51.099 40.607 132.397 113.229 257.6183435507152 4 4672 3 1
30 69 47 1 47-21-18-31-14-1 5 7 64.511 23.401 158.29 161.322 432.27926942843 6 10882 3 0
30 43 6 2 6-12-8-2 3 1 73.692 73.692 45.785 100.603 325.57686253140054 3 2370 3 1
30 23 14 0 14-18-9-0 3 1 75.149 75.149 42.474 29.992 119.29246861683426 4 3070 2 0
30 49 29 0 29-26-18-7-0 4 12 58.967 13.097 59.346 57.033 51.49979655195742 3 59015 6 0
30 67 8 4 8-19-39-42-4 4 5 76.48 47.238 176.537 135.325 315.4752062575326 4 16434 4 1
30 60 37 1 37-21-40-44-34-3-1 6 8 65.408 36.606 181.015 205.074 590.0362183442705 5 5702 4 0
30 86 9 0 9-13-15-10-8-17-0 6 8 63.213 49.274 217.063 167.887 398.45092067710857 6 15297 3 1
30 16 18 1 18-4-3-43-47-40-1 6 0 90.0 90.0 90.0 88.16 107.10395455182822 6 10408 3 1
